year,date,round,siteID,temperature_level,precipitation_level,blockID,plotID,treatment,removed_fg,biomass,name,remark,functional_group
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr1,Alr1F,F,F,0.43,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr1,Alr1B,B,B,0.01,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr1,Alr1G,G,G,0.53,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr1,Alr1FG,GF,F,0.2,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr1,Alr1FG,GF,G,0.37,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr1,Alr1FB,FB,F,0.24,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr1,Alr1FB,FB,B,0.26,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr1,Alr1GB,GB,G,0.68,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr1,Alr1GB,GB,B,0.47,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr1,Alr1FGB,FGB,F,0.28,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr1,Alr1FGB,FGB,G,0.17,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr1,Alr1FGB,FGB,B,0,LCK,no bryophytes,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr2,Alr2F,F,F,0.5,Shu,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr2,Alr2B,B,B,0.02,Shu,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr2,Alr2G,G,G,0.85,Shu,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr2,Alr2FG,GF,F,0.24,Shu,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr2,Alr2FG,GF,G,1.57,Shu,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr2,Alr2FB,FB,F,0.44,Shu,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr2,Alr2FB,FB,B,0.06,Shu,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr2,Alr2GB,GB,G,0.88,Shu,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr2,Alr2GB,GB,B,0.04,Shu,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr2,Alr2FGB,FGB,F,1.02,Shu,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr2,Alr2FGB,FGB,G,1.24,Shu,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr2,Alr2FGB,FGB,B,0.43,Shu,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr3,Alr3F,F,F,0.16,Anja Petek,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr3,Alr3B,B,B,0.04,Anja Petek,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr3,Alr3G,G,G,0.17,Anja Petek,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr3,Alr3FG,GF,F,0.09,Anja Petek,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr3,Alr3FG,GF,G,0.08,Anja Petek,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr3,Alr3FB,FB,F,0.12,Anja Petek,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr3,Alr3FB,FB,B,0.32,Anja Petek,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr3,Alr3GB,GB,G,0.18,Anja Petek,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr3,Alr3GB,GB,B,0.1,Anja Petek,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr3,Alr3FGB,FGB,F,0.08,Anja Petek,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr3,Alr3FGB,FGB,G,0.06,Anja Petek,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr3,Alr3FGB,FGB,B,0.15,Anja Petek,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr5,Alr5F,F,F,0.42,David Escobar,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr5,Alr5B,B,B,0.48,David Escobar,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr5,Alr5G,G,G,0.23,David Escobar,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr5,Alr5FG,GF,F,0.02,David Escobar,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr5,Alr5FG,GF,G,0.31,David Escobar,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr5,Alr5FB,FB,F,0.14,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr5,Alr5FB,FB,B,0.51,LCK,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr5,Alr5GB,GB,G,0.28,David Escobar,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr5,Alr5GB,GB,B,1.03,David Escobar,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr5,Alr5FGB,FGB,F,0.92,David Escobar,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr5,Alr5FGB,FGB,G,0.13,David Escobar,NA,NA
2017,2017-07-31,2,Alrust,sub-alpine,1,Alr5,Alr5FGB,FGB,B,0.47,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv1,Ulv1F,F,F,0.2,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv1,Ulv1B,B,B,0.27,LCK,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv1,Ulv1G,G,G,0.45,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv1,Ulv1FG,GF,F,0.32,LCK,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv1,Ulv1FG,GF,G,1.29,LCK,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv1,Ulv1FB,FB,F,0.14,LCK,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv1,Ulv1FB,FB,B,0.18,LCK,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv1,Ulv1GB,GB,G,0.58,LCK,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv1,Ulv1GB,GB,B,1.07,LCK,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv1,Ulv1FGB,FGB,F,0.24,LCK,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv1,Ulv1FGB,FGB,G,1.05,LCK,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv1,Ulv1FGB,FGB,B,1.06,LCK,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv2,Ulv2F,F,F,0.26,Fran,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv2,Ulv2B,B,B,0.06,Fran,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv2,Ulv2G,G,G,0.29,Fran,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv2,Ulv2FG,GF,F,0.1,Fran,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv2,Ulv2FG,GF,G,0.16,Fran,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv2,Ulv2FB,FB,F,0.22,Fran,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv2,Ulv2FB,FB,B,0.99,Fran,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv2,Ulv2GB,GB,G,0.37,Fran,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv2,Ulv2GB,GB,B,0.71,Fran,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv2,Ulv2FGB,FGB,F,0.17,Fran,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv2,Ulv2FGB,FGB,G,0.25,Fran,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv2,Ulv2FGB,FGB,B,3.96,Fran,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv3,Ulv3F,F,F,0.15,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv3,Ulv3B,B,B,0.74,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv3,Ulv3G,G,G,0.34,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv3,Ulv3FG,GF,F,0.08,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv3,Ulv3FG,GF,G,0.15,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv3,Ulv3FB,FB,F,0.11,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv3,Ulv3FB,FB,B,0.49,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv3,Ulv3GB,GB,G,0.24,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv3,Ulv3GB,GB,B,0.39,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv3,Ulv3FGB,FGB,F,0.08,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv3,Ulv3FGB,FGB,G,0.13,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv3,Ulv3FGB,FGB,B,0.41,Anja Petek,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv4,Ulv4F,F,F,0.21,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv4,Ulv4B,B,B,0.14,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv4,Ulv4G,G,G,0.53,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv4,Ulv4FG,GF,F,0.32,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv4,Ulv4FG,GF,G,0.31,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv4,Ulv4FB,FB,F,0.09,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv4,Ulv4FB,FB,B,0.19,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv4,Ulv4GB,GB,G,0.3,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv4,Ulv4GB,GB,B,0.19,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv4,Ulv4FGB,FGB,F,0.12,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv4,Ulv4FGB,FGB,G,0.16,David Escobar,NA,NA
2017,2017-08-14,2,Ulvehaugen,alpine,1,Ulv4,Ulv4FGB,FGB,B,0.09,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog1,Hog1F,F,F,0.15,Anja Petek,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog1,Hog1B,B,B,0.19,Anja Petek,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog1,Hog1G,G,G,0.59,Anja Petek,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog1,Hog1FG,GF,F,0.78,Anja Petek,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog1,Hog1FG,GF,G,0.52,Anja Petek,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog1,Hog1FB,FB,F,0.8,Anja Petek,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog1,Hog1FB,FB,B,0.33,Anja Petek,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog1,Hog1GB,GB,G,0.59,Anja Petek,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog1,Hog1GB,GB,B,0.77,Anja Petek,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog1,Hog1FGB,FGB,F,0.87,Anja Petek,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog1,Hog1FGB,FGB,G,0.39,Anja Petek,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog1,Hog1FGB,FGB,B,0.58,Anja Petek,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog2,Hog2F,F,F,3.72,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog2,Hog2B,B,B,1.66,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog2,Hog2G,G,G,1.71,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog2,Hog2FG,GF,F,2.63,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog2,Hog2FG,GF,G,2.45,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog2,Hog2FB,FB,F,2.64,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog2,Hog2FB,FB,B,1.06,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog2,Hog2GB,GB,G,1.2,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog2,Hog2GB,GB,B,1.18,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog2,Hog2FGB,FGB,F,4.73,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog2,Hog2FGB,FGB,G,1.79,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog2,Hog2FGB,FGB,B,1.14,David Escobar,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog3,Hog3F,F,F,1.31,Peter,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog3,Hog3B,B,B,1.2,Peter,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog3,Hog3G,G,G,1.44,Peter,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog3,Hog3FG,GF,F,1.18,Peter,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog3,Hog3FG,GF,G,2.2,Peter,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog3,Hog3FB,FB,F,1.22,Peter,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog3,Hog3FB,FB,B,0.24,Peter,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog3,Hog3GB,GB,G,2.77,Peter,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog3,Hog3GB,GB,B,0.83,Peter,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog3,Hog3FGB,FGB,F,1.62,Peter,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog3,Hog3FGB,FGB,G,2.02,Peter,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog3,Hog3FGB,FGB,B,0.45,Peter,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog4,Hog4F,F,F,0.29,LCK,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog4,Hog4B,B,B,0.63,LCK,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog4,Hog4G,G,G,3.49,LCK,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog4,Hog4FG,GF,F,1.45,LCK,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog4,Hog4FG,GF,G,2.65,LCK,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog4,Hog4FB,FB,F,0.65,LCK,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog4,Hog4FB,FB,B,1.19,LCK,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog4,Hog4GB,GB,G,3.19,LCK,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog4,Hog4GB,GB,B,2.36,LCK,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog4,Hog4FGB,FGB,F,0.38,LCK,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog4,Hog4FGB,FGB,G,2,LCK,NA,NA
2017,2017-08-02,2,Hogsete,sub-alpine,2,Hog4,Hog4FGB,FGB,B,1.56,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav1,Lav1F,F,F,0.21,David Escobar,NA,NA
2017,NA,2,Lavisdalen,alpine,2,Lav1,Lav1B,B,B,2.64,NA,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav1,Lav1G,G,G,0.08,David Escobar,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav1,Lav1FG,GF,F,0.13,David Escobar,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav1,Lav1FG,GF,G,0.09,David Escobar,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav1,Lav1FB,FB,F,0.41,David Escobar,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav1,Lav1FB,FB,B,1.94,David Escobar,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav1,Lav1GB,GB,G,0.19,David Escobar,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav1,Lav1GB,GB,B,1.25,David Escobar,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav1,Lav1FGB,FGB,F,0.18,David Escobar,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav1,Lav1FGB,FGB,G,0.09,David Escobar,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav1,Lav1FGB,FGB,B,0.65,David Escobar,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav2,Lav2F,F,F,0.15,Anja Petek,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav2,Lav2B,B,B,0.35,Anja Petek,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav2,Lav2G,G,G,0.02,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav2,Lav2FG,GF,F,0.05,Anja Petek,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav2,Lav2FG,GF,G,0.02,Anja Petek,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav2,Lav2FB,FB,F,0.03,Anja Petek,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav2,Lav2FB,FB,B,1.6,Anja Petek,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav2,Lav2GB,GB,G,0.01,Anja Petek,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav2,Lav2GB,GB,B,1.49,Anja Petek,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav2,Lav2FGB,FGB,F,0.28,Anja Petek,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav2,Lav2FGB,FGB,G,0.01,Anja Petek,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav2,Lav2FGB,FGB,B,0.29,Anja Petek,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav3,Lav3F,F,F,1,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav3,Lav3B,B,B,1.91,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav3,Lav3G,G,G,0.34,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav3,Lav3FG,GF,F,0.2,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav3,Lav3FG,GF,G,0.41,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav3,Lav3FB,FB,F,0.85,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav3,Lav3FB,FB,B,0.46,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav3,Lav3GB,GB,G,0.67,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav3,Lav3GB,GB,B,0.49,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav3,Lav3FGB,FGB,F,1.21,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav3,Lav3FGB,FGB,G,0.47,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav3,Lav3FGB,FGB,B,1.95,LCK,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav4,Lav4F,F,F,0.3,Fran,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav4,Lav4B,B,B,0.35,Fran,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav4,Lav4G,G,G,0.12,Fran,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav4,Lav4FG,GF,F,0.35,Fran,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav4,Lav4FG,GF,G,0.15,Fran,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav4,Lav4FB,FB,F,0.4,Fran,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav4,Lav4FB,FB,B,0.68,Fran,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav4,Lav4GB,GB,G,0.4,Fran,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav4,Lav4GB,GB,B,1.29,Fran,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav4,Lav4FGB,FGB,F,0.48,Fran,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav4,Lav4FGB,FGB,G,0.18,Fran,NA,NA
2017,2017-08-15,2,Lavisdalen,alpine,2,Lav4,Lav4FGB,FGB,B,1.07,Fran,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud5,Gud5F,F,F,0.64,LCK,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud5,Gud5B,B,B,0.05,David Escobar,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud5,Gud5G,G,G,0.17,Anja Petek,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud5,Gud5FG,GF,F,0.05,Anja Petek,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud5,Gud5FG,GF,G,0.37,Anja Petek,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud5,Gud5FB,FB,F,0.42,David Escobar,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud5,Gud5FB,FB,B,0.21,David Escobar,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud5,Gud5GB,GB,G,0.31,David Escobar,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud5,Gud5GB,GB,B,0.21,David Escobar,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud5,Gud5FGB,FGB,F,0.12,Anja Petek,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud5,Gud5FGB,FGB,G,0.42,Anja Petek,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud5,Gud5FGB,FGB,B,2.38,Anja Petek,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud12,Gud12F,F,F,0.76,Anja Petek,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud12,Gud12B,B,B,0.01,David Escobar,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud12,Gud12G,G,G,0.09,Anja Petek,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud12,Gud12FG,GF,F,0.12,Anja Petek,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud12,Gud12FG,GF,G,0.31,Anja Petek,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud12,Gud12FB,FB,F,0.21,David Escobar,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud12,Gud12FB,FB,B,0.08,David Escobar,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud12,Gud12GB,GB,G,0.14,Anja Petek,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud12,Gud12GB,GB,B,0.02,Anja Petek,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud12,Gud12FGB,FGB,F,0.15,David Escobar,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud12,Gud12FGB,FGB,G,0.09,David Escobar,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud12,Gud12FGB,FGB,B,0.01,David Escobar,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud13,Gud13F,F,F,0.29,LCK,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud13,Gud13B,B,B,0.01,LCK,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud13,Gud13G,G,G,0.45,LCK,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud13,Gud13FG,GF,F,0.41,Fran,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud13,Gud13FG,GF,G,0.49,Fran,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud13,Gud13FB,FB,F,0.66,LCK,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud13,Gud13FB,FB,B,0.09,LCK,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud13,Gud13GB,GB,G,0.38,Fran,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud13,Gud13GB,GB,B,0.16,Fran,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud13,Gud13FGB,FGB,F,0.24,Fran,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud13,Gud13FGB,FGB,G,0.2,Fran,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud13,Gud13FGB,FGB,B,0.2,Fran,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud15,Gud15F,F,F,0.22,Fran,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud15,Gud15B,B,B,0.16,LCK,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud15,Gud15G,G,G,0.28,LCK,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud15,Gud15FG,GF,F,0.46,Fran,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud15,Gud15FG,GF,G,1.15,Fran,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud15,Gud15FB,FB,F,0.31,Fran,NA,NA
2017,2017-08-15,2,Gudmedalen,alpine,3,Gud15,Gud15FB,FB,B,0.3,Fran,NA,NA
2017,2017-07-15,2,Gudmedalen,alpine,3,Gud15,Gud15GB,GB,G,0.29,LCK,NA,NA
